state,spending_value,spending_rank,demographics_value,demographics_rank,eligibility_value,eligibility_rank,takeup_value,takeup_rank,units_value,units_rank,payroll_value,payroll_rank,nonpayroll_value,nonpayroll_rank
IL,196.66029272093948,7,53.52891691419207,5,,,6.330154879438095,10,5.725148572349588e-06,36,38053.34182202576,15,63320.78528413095,24
IN,20.797132662101507,38,5.220854431696369,35,,,6.146078470292928,12,1.6972696063646378e-05,23,19063.5663530403,28,19123.205167813507,46
IA,28.361132468664,36,7.331739779936832,31,,,3.0056432801502133,49,2.145666564950112e-05,18,22316.039603960395,23,37665.396039603955,35
AZ,87.92209432363326,20,14.502811521732896,19,,,4.710599028615321,27,1.1872242162661884e-05,28,7401.9301940725145,43,100999.9804423048,16
ID,8.59870016733622,48,1.8897022418039722,49,,,3.236511795276583,46,3.7545992303481464e-05,7,8904.563318777293,39,28540.851528384286,40
ME,9.733612726856702,47,4.206027885159628,39,,,9.48009616873013,3,4.870159472050551e-06,40,19910.093023255813,26,30213.937984496126,39
MD,172.1649969220032,12,25.356320688059153,13,,,6.429840186193297,8,9.651514210627039e-06,31,12116.643763954655,37,97294.86080400384,18
MA,234.1718815191917,5,64.75622826247489,3,,,4.685248013334522,28,3.782859609564865e-06,45,1662.6448488021992,51,202370.34376227256,5
UT,191.63776612027064,8,15.738706021377181,18,,,6.232264020660542,11,1.2202759001140671e-05,26,30109.746891002196,18,129996.47110460862,11
MO,57.771247515261116,23,11.35866509794315,24,,,5.600864061006954,18,3.858672361567227e-06,44,111540.31235210602,4,123797.3930092624,13
MN,53.787717575035565,26,18.97769753085846,16,,,4.977244974238207,23,4.88081429659334e-06,39,66246.08078690639,8,50423.676529871795,28
MI,53.30952703959754,27,10.231673316788708,26,,,4.805406877840492,25,1.8665310641056255e-05,21,19755.22107699939,27,38333.62861709749,33
US,146.55636387213357,14,32.76360270998558,10,,,5.335368217686138,21,4.482167133212247e-06,43,58544.830228146224,10,128506.40749226869,12
MT,31.74708977548915,35,2.4858256820038145,43,,,2.627137745831766,50,6.939023728871396e-05,1,24917.321624588363,20,45139.75850713502,30
MS,5.03493309248705,51,0.625494074786254,52,,,9.063928309663023,4,2.9220828124293953e-05,15,8421.855670103094,40,21970.301192642004,44
